id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,number_of_listings
670171,Refreshing High Park Apt - close to Lake / Nature,3395349,Suzanna,,High Park North,43.65627,-79.45863,Entire home/apt,95,28,0,,,1,363,0,,1
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65873,-79.45336,Entire home/apt,,28,14,2018-07-31,0.1,1,0,0,,1
702286,Beautiful Garden Apt With Porches,3604846,Wies,,High Park-Swansea,43.65374,-79.45359,Entire home/apt,150,28,18,2022-08-06,0.12,4,356,0,,4
703124,Beautiful large 3 bdrm in High Park Roncesvalles,3604846,Wies,,High Park-Swansea,43.65329,-79.45257,Entire home/apt,200,30,24,2023-09-10,0.18,4,310,0,,4
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65563,-79.45259,Entire home/apt,180,31,4,2019-04-20,0.03,4,309,0,,4
728817,Bright Victorian Home in Roncesvalles Village,3783106,Jeremy,,Roncesvalles,43.64147151,-79.44633446,Entire home/apt,500,5,14,2023-07-25,0.1,1,310,0,STR-2012-HGVHHJ,1
756619,"The Winchester, Modern Bedroom Suite",3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,116,3,126,2024-08-26,0.91,3,151,21,STR-2010-HLLXPK,3
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,110,180,5,2017-06-03,0.04,1,364,0,,1
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,,28,0,,,1,0,0,,1
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,78,28,34,2024-04-06,0.24,3,195,1,,3
774352,Exquisite Yorkville Residence,4085292,Sky Suites,,Church-Yonge Corridor,43.67049,-79.38457,Entire home/apt,333,28,75,2024-08-02,0.64,3,331,2,STR-2304-HPZBHX,3
777132,Nice view in uptown Toronto!,1664833,Romain-Francois,,Don Valley Village,43.77659,-79.35056,Private room,,28,211,2023-12-03,1.47,1,0,2,STR-2205-GPSKVG,1
779670,"Haven in the City: Parking, Workspace, Perfection",4111007,Stephanie,,Rosedale-Moore Park,43.67716,-79.38653,Entire home/apt,440,28,1,2019-05-10,0.01,1,298,0,,1
788710,High Park Stylish Apartment,844281,Richard,,High Park-Swansea,43.64366,-79.45216,Entire home/apt,,30,2,2020-04-14,0.01,1,0,0,,1
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,149,1,551,2024-11-02,3.97,2,47,77,STR-2204-GLMPHG,2
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.63923,-79.39358,Entire home/apt,,28,4,2015-08-16,0.04,1,0,0,,1
4540126,1 bedroom apt in the Annex,2506004,Emma,,University,43.66327,-79.40344,Entire home/apt,,28,8,2017-09-22,0.07,1,0,0,,1
1365638,Luxury Condo@Lakeshore Blvd West,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room,100,28,43,2022-10-25,0.35,1,179,0,STR-2208-FRFPHC,1
1369701,Private room upstairs in artist’s home,7428349,Steve,,Corso Italia-Davenport,43.67535,-79.45502,Private room,85,28,21,2019-11-23,0.16,1,83,0,,1
1370412,Sunny Bachelor Studio,1102328,Isil,,Dufferin Grove,43.65499797,-79.44582592,Entire home/apt,150,50,9,2024-02-25,0.09,2,174,2,STR-2306-GXMDVV,2
1422877,Entire home -Sheppard and Yonge,7658503,Angela,,Willowdale East,43.75646,-79.40711,Entire home/apt,,28,13,2020-01-13,0.1,1,0,0,,1
1426591,Chic Condo in Trendy Queen West,7672988,Nadia,,Little Portugal,43.65012,-79.43928,Private room,88,28,33,2021-07-04,0.24,2,336,0,STR-2010-FSSXPC,2
1202446,Peaceful room @ King/Spadina,2929374,Brahm,,Waterfront Communities-The Island,43.64482,-79.39416,Private room,96,1,115,2024-10-23,0.83,3,8,15,STR-2012-HTGBHL,3
1209935,Downtown Apt  Historic Cabbagetown,195472241,Vesta,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,214,28,50,2022-12-11,0.41,1,6,0,STR-2012-HJKVHK,1
1214297,Beautiful Lower level/Basement Apt #1- two bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,150,30,18,2018-09-28,0.14,4,341,0,,4
1221275,Beautiful and Stylish 2 BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64184,-79.38173,Entire home/apt,,28,7,2024-09-15,0.05,39,324,2,,39
1221280,"1 bed + Office, Balcony, Close to Subway, Downtown",6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,126,30,14,2024-08-18,0.1,1,68,1,,1
1223097,"Colourful Apartment, Creative Space",6671740,Steven,,Annex,43.6695,-79.40656,Entire home/apt,80,28,133,2024-08-28,1.08,1,22,2,,1
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,225,7,38,2024-08-04,0.33,1,164,1,STR-2012-HZHDVM,1
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Private room,155,3,142,2024-10-20,1.26,2,17,10,STR-2203-HRPVHL,2
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,,28,0,,,1,0,0,,1
1269925,Casa Meya - Toronto Poolhouse Villa,6911938,Roozbeh,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,270,3,66,2024-10-25,0.52,1,345,10,STR-2103-FWRXVD,1
1279122,"Cottage in the City, Subway & Park",2960767,Chris,,Humewood-Cedarvale,43.69535,-79.43518,Entire home/apt,,28,10,2016-08-20,0.07,1,0,0,,1
1289926,Downtown Getaway Suite on Park,6293331,Dionne,,Dovercourt-Wallace Emerson-Junction,43.66295,-79.4234,Private room,140,29,80,2023-03-16,0.8,1,55,0,STR-2207-GCJBHF,1
1294243,Enjoy Toronto Junction.,1025890,Amir,,Junction Area,43.66779,-79.46335,Entire home/apt,65,180,1,2013-11-10,0.01,1,191,0,,1
1297164,HOME is TORONTO,5244098,Pablo,,Yonge-St.Clair,43.68857,-79.40087,Private room,85,28,56,2024-09-09,0.41,1,246,2,,1
1299374,Beaches Butterfly Garden Suite,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,,28,60,2019-12-31,0.44,2,40,0,,2
1301718,Uber Upper Beach 3 Bedroom Suite,377846,Nick & Nena,,East End-Danforth,43.68516,-79.29243,Entire home/apt,149,28,26,2023-09-04,0.21,18,310,0,,18
1321398,Toronto Beach Paradise,7173548,Pasqua,,The Beaches,43.67238,-79.28448,Entire home/apt,120,1,119,2024-10-20,0.95,2,322,31,STR-2308-FXJVHR,2
1326015,Beautiful sun filled Bloordale home,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2018-05-29,0.16,1,1,0,,1
1331304,Need a place?,7221344,Roy,,Woodbine Corridor,43.67462,-79.31267,Private room,,28,8,2016-09-24,0.06,1,0,0,,1
1335133,Newly reno'd 2-story house in family-friendly hood,613837,Brett,,Old East York,43.69489,-79.33345,Entire home/apt,249,13,24,2024-08-26,0.18,1,45,3,STR-2101-GPBKVG,1
2171366,A spectacular and authentic loft!,11076856,Joanne,,Dovercourt-Wallace Emerson-Junction,43.66564979,-79.42668921,Entire home/apt,257,1,112,2024-11-03,0.87,2,324,56,STR-2211-GXQHHV,2
2217230,ZEN LOFT IN HEART OF TRINITY BELLWOODS,2748348,Greg,,Trinity-Bellwoods,43.64563,-79.41845,Entire home/apt,,28,10,2021-11-07,0.08,1,89,0,,1
2226745,Huge 1225 sq/f Luxury Leslieville Loft,11363304,Craig,,South Riverdale,43.66199,-79.34036,Entire home/apt,175,28,1,2023-04-01,0.05,1,330,0,,1
2247703,Calm in the heart of the city,8303778,Anup,,Dufferin Grove,43.65776,-79.44471,Entire home/apt,179,3,8,2024-10-28,3.24,1,48,8,STR-2402-FDRHHP,1
2267889,"Bright, Airy Two Bedrooms With Parking",5927200,Genevieve,,Oakridge,43.696644,-79.27215356,Private room,91,1,604,2024-10-21,5.22,1,87,48,STR-2012-HYJPHL,1
2272479,Trendy Dundas West Location,1495412,Vanessa,,Little Portugal,43.64833,-79.43545,Entire home/apt,,30,14,2019-07-06,0.11,1,0,0,,1
2274060,1 BR-Close to DonMills & Eglinton 204,1854872,Nadarajah,,Flemingdon Park,43.71951,-79.3356,Private room,30,28,40,2024-10-31,0.32,5,311,5,,5
2296506,Fully Furnished Downtown Condo - stunning Lakeview,11729337,Ramy,,Waterfront Communities-The Island,43.64168,-79.38025,Entire home/apt,129,28,64,2024-08-31,0.49,2,263,3,,2
2298592,Cozy attic room in shared house,2441074,Sarah,,University,43.6614,-79.40839,Private room,,28,0,,,1,0,0,,1
2316010,Lovely Bedroom Downtown by subway,11827037,Clara,,North St.James Town,43.66907,-79.37654,Private room,,28,1,2015-08-18,0.01,1,0,0,,1
2316147,Spacious Yorkville 2 Bed & 2 Bath - Yonge & Bloor,7828359,Karma,,Rosedale-Moore Park,43.67209,-79.384,Entire home/apt,209,13,57,2024-10-22,0.46,1,330,7,STR-2303-HZPHHZ,1
2319682,AUTHENTIC FEATHER FACTORY HARD LOFT!!!,5153529,Adrian,,Roncesvalles,43.6522,-79.45059,Entire home/apt,304,2,247,2024-09-16,1.92,2,252,17,STR-2309-FFLDVP,2
2320893,Holistic Paradise in the Sky! Sauna Zen Den,10796912,D,,Bay Street Corridor,43.6677,-79.39361,Entire home/apt,300,90,30,2017-08-12,0.23,1,358,0,,1
2325040,Stylish loft at the trendy neighborhood.,11875277,Kathy,,South Riverdale,43.65937,-79.35016,Entire home/apt,162,90,20,2024-01-07,0.15,1,265,1,STR-2309-GBVRVR,1
2329180,"Private Bdrm - Shared 2 BdRm, on Yonge Subway Line",11897371,Frank,,Church-Yonge Corridor,43.66521,-79.38219,Private room,83,28,49,2024-09-30,0.46,1,0,4,,1
2333145,Toronto Waterfront Luxury Suite,11917344,Maria,,Waterfront Communities-The Island,43.63682,-79.38126,Entire home/apt,125,180,0,,,1,364,0,,1
2336683,North Toronto near Sheppard West Subway,11933948,Marlene,,Clanton Park,43.74895,-79.45489,Entire home/apt,105,28,20,2024-03-05,0.21,1,154,1,,1
2356555,Kashaneh at LuxuryTwo Bedroom Meridian Building,12033867,Farshid,,Willowdale West,43.77881,-79.41803,Entire home/apt,189,28,67,2021-11-28,0.52,12,365,0,STR-2011-FZRRVD,12
2380048,Toronto - Rosedale Furnished Flat,864492,George,,Rosedale-Moore Park,43.67769,-79.3684,Entire home/apt,201,14,10,2023-07-10,0.08,1,130,0,STR-2010-GLRRPG,1
2413073,Chic house on a quiet street,4455921,Job,,North Riverdale,43.67138,-79.34782,Entire home/apt,,28,4,2016-08-24,0.03,1,0,0,,1
2424754,Dufferin Grove Home,12391900,Joe,,Dufferin Grove,43.65288,-79.43364,Entire home/apt,,365,0,,,1,0,0,,1
2434313,"LOFT - Near Food, Coffee, Transportation",970712,Ana,,Dovercourt-Wallace Emerson-Junction,43.66753,-79.44618,Private room,69,1,149,2024-04-01,1.15,2,43,3,STR-2410-GGQPPS,2
2435178,2Bd/2Bth*Pool/Sauna/Gym*Parking*at Kipling Subway*,1553458,Jay,,Islington-City Centre West,43.63811,-79.5372,Entire home/apt,157,28,9,2024-11-01,0.08,1,279,1,,1
2436090,Boutique Toronto Corner Charmer,1619153,Naz,,South Riverdale,43.66492,-79.34113,Entire home/apt,917,28,4,2018-03-16,0.03,1,363,0,STR-2012-HKRVHK,1
2447970,Traveler's Home - Downtown,4420576,Vicky,,Cabbagetown-South St.James Town,43.66766,-79.3709,Private room,,28,100,2024-04-04,0.78,2,134,1,,2
2455032,Toronto Beach Queen StreetApartment,12554543,Erica,,The Beaches,43.67191,-79.28708,Entire home/apt,,28,3,2015-09-07,0.03,1,0,0,STR-2010-JDPDVM,1
2455129,Paradise Downtown Toronto,672978,Katy,,Waterfront Communities-The Island,43.64065,-79.38069,Entire home/apt,,28,431,2020-03-15,3.34,2,0,0,,2
2459983,Downtown Condo with Stunning Views,12578668,Tade,,Trinity-Bellwoods,43.65563,-79.40862,Entire home/apt,,28,30,2015-09-30,0.23,1,0,0,,1
2468156,DANFORTH GEM - FURN 1 BDRM APARTMENT,2112835,Theresa,,Danforth,43.68512,-79.32525,Entire home/apt,,28,7,2018-06-10,0.07,1,0,0,,1
2474185,Village Landing,1862894,Daniel,,Church-Yonge Corridor,43.66423097,-79.38212367,Private room,145,1,12,2024-10-20,2.17,1,169,12,STR-2404-HLFRVX,1
2478644,Downtown home private 2 room suite,4288804,Natalie,,Annex,43.67216,-79.41629,Entire home/apt,,28,105,2019-10-28,0.82,1,0,0,,1
2483875,Our pied-a-terre.  Walk Anywhere!,12621649,Paul Anthony,,Kensington-Chinatown,43.65411,-79.39338,Entire home/apt,75,28,15,2022-07-29,0.13,1,113,0,,1
2488787,English Manor in the City,12737510,Mimi B.,,Mount Pleasant West,43.69951,-79.38738,Entire home/apt,,180,5,2015-09-01,0.04,1,0,0,,1
2494635,"Large, ideal location, Toronto house,  furnished",12767936,Dylan,,Playter Estates-Danforth,43.68142,-79.35513,Entire home/apt,246,28,12,2024-01-03,0.1,1,52,1,STR-2205-HJFHHJ,1
2516271,2+den bedrooms downtown Toronto University,12028383,Maria,,Bay Street Corridor,43.66287,-79.38595,Entire home/apt,169,7,187,2024-10-14,1.48,2,340,18,STR-2204-FTTPHC,2
2524564,❤️ Finch Executive Basement Tiny Room with Window ❤️,32044025,Toronto,,Bayview Woods-Steeles,43.79234,-79.37217,Private room,60,30,17,2023-11-03,0.16,18,365,0,,18
2531934,Penthouse Loft - CN Tower/Lake View,12966791,Sic,,Niagara,43.63676,-79.4011,Entire home/apt,598,28,35,2023-10-05,0.27,1,364,0,,1
2536696,JUNIOR MASTER BEDROOM /PRIVATE WC,9956811,Erica,,Mount Dennis,43.68968,-79.49789,Private room,153,30,5,2017-07-02,0.04,10,365,0,,10
2536954,Beautiful Home - Little Italy,11341806,Mike,,Palmerston-Little Italy,43.65851,-79.42121,Entire home/apt,,28,15,2022-08-14,0.12,1,0,0,STR-2205-JCTPHM,1
2565203,Modern Downtown Toronto Condo,13132884,Deepika,,Moss Park,43.65092,-79.36709,Entire home/apt,,28,5,2015-10-27,0.04,1,0,0,,1
2571251,Private Rooms w/t Shared Kitchen Bathrooms Laundry,13165498,Albena,,Bayview Village,43.76667,-79.37645,Private room,59,28,18,2023-11-03,0.15,3,35,0,STR-2302-GSJKVT,3
2576027,"AMAZING BRAND-NEW, LOFT-STYLE",13191014,Rohit,,Oakwood Village,43.68627,-79.43876,Private room,,28,0,,,1,0,0,,1
2592785,Perfect location TO's Little Italy!,6893345,Christine,,Palmerston-Little Italy,43.65535,-79.42053,Private room,81,1,251,2024-10-28,1.98,3,70,68,STR-2302-FSQKVQ,3
2607519,Private Room in 2 bedroom Apartment,13352980,Alan,,North St.James Town,43.66839,-79.37626,Private room,,28,0,,,1,0,0,,1
2618025,2F Modern Bright Bachelor,9923100,Ed,,Church-Yonge Corridor,43.66667,-79.38137,Entire home/apt,83,28,106,2024-06-01,0.83,16,260,1,,16
2666562,"Beautiful Suite, 21 min. to downtown by Go Train",13647990,Paul,,Cliffcrest,43.73476,-79.23162,Private room,93,3,565,2024-10-25,4.45,2,162,46,STR-2011-GPYXVG,2
2666635,☆☆☆☆☆ Breathtaking 1st Class Basement Room ☆☆☆☆☆,11206244,Superhost,,Bayview Woods-Steeles,43.79334,-79.37137,Private room,,28,16,2023-05-12,0.13,23,365,0,,23
2684516,Modern Design Guest Suite,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,136,3,79,2024-11-04,0.67,3,95,6,STR-2010-HLLXPK,3
2692019,Bright and modern at Yonge/Eglinton,13777341,Naz,,Mount Pleasant West,43.70423,-79.39533,Private room,90,28,46,2024-10-19,0.37,3,213,2,,3
2721128,"Small, Sweet & Complete Suite",377846,Nick & Nena,,East End-Danforth,43.68361,-79.30568,Entire home/apt,61,28,98,2024-06-30,0.79,18,320,2,,18
2736265,The heart of Yonge & Eglinton,13777341,Naz,,Mount Pleasant West,43.70883,-79.39419,Private room,87,28,39,2024-09-21,0.31,3,258,3,,3
2739614,Traveler's Home,4420576,Vicky,,North St.James Town,43.66951049,-79.37260225,Private room,,28,0,,,2,363,0,,2
2746751,Vibrant downtown place,14052914,Alexandru,,Bay Street Corridor,43.66611,-79.38539,Entire home/apt,179,28,229,2024-11-03,1.8,1,106,14,STR-2012-FPBHHC,1
2774695,Stylish Parkdale private bed & bath,653502,Christina,,South Parkdale,43.63899,-79.43064,Private room,,28,32,2018-04-22,0.3,1,0,0,STR-2012-HDGBHJ,1
2785516,Funky one-bedroom unit w/ Netflix,1007531,Julian & Joanna,,Corso Italia-Davenport,43.68103,-79.44764,Entire home/apt,110,28,61,2024-03-03,0.47,1,141,3,,1
2807413,"Cozy, downtown Rosedale apartment",3882347,Degan,,Annex,43.67942,-79.3947,Entire home/apt,,28,8,2015-05-04,0.06,1,0,0,,1
2817835,Zen Den - Kensington King Size Bed,14405518,Jordan,,Kensington-Chinatown,43.65031,-79.39959,Private room,109,4,333,2024-10-16,2.67,3,74,29,STR-2010-JCDRPM,3
2855254,Newly renovated  1 Bedroom + Den in Leslieville,14596877,Aldines,,South Riverdale,43.66284,-79.33906,Entire home/apt,,28,27,2022-12-19,0.24,1,23,0,,1
2856389,Minutes from Dundas Square and Eaton Centre,10134570,Alex,,Moss Park,43.65857,-79.36777,Entire home/apt,82,28,186,2023-09-23,1.45,1,121,0,,1
2863021,1 Room  in Beautiful DT Neighbourhood!,14634031,Bojan,,Yonge-St.Clair,43.69237,-79.39603,Private room,,28,16,2019-09-08,0.12,1,0,0,,1
2881715,A Perfect Taste of Little Italy,661347,Corrine,,Trinity-Bellwoods,43.65494,-79.41461,Entire home/apt,,28,55,2018-08-13,0.44,1,0,0,,1
2888365,"Cozy, Cool 2 Bedroom Little Italy",14761152,Arthur.S,,Palmerston-Little Italy,43.66019,-79.41682,Entire home/apt,261,28,61,2024-02-29,0.48,10,180,2,Exempt,10
2906218,Beautiful 1 Bedroom in Victorian Home!,14845797,Marty,,Kensington-Chinatown,43.6549,-79.4021,Entire home/apt,159,28,129,2024-10-15,1.05,1,292,3,,1
2908087,perfect spot for toronto vaycay,7042370,Emery,,Palmerston-Little Italy,43.65504,-79.42688,Entire home/apt,,28,4,2016-08-26,0.04,1,0,0,,1
2918244,CHARMING 3BR HOME W/FIREPLACE & PRIVATE YARD W/BBQ,1112766,Alexandra,,Corso Italia-Davenport,43.6786,-79.44612,Entire home/apt,143,28,87,2024-07-17,0.74,5,310,2,STR-2202-FLSDVB,5
2930411,Close to everything,14963497,Jody,,Danforth,43.6836,-79.32604,Private room,250,28,7,2017-08-06,0.06,2,363,0,,2
2939447,Comfy downtown private apartment.,15008341,Corey,,Church-Yonge Corridor,43.66471,-79.38095,Entire home/apt,,28,0,,,1,0,0,,1
1455503,Large Luxury Suite in Downtown Toronto King West,4332338,Agnes Eva,,Niagara,43.64109,-79.40308,Entire home/apt,200,30,9,2016-05-12,0.08,1,90,0,,1
1456369,FURNISHED BASEMENT APARTMENT IN A RAISED BUNGALOW,6153361,Asoka,,Agincourt South-Malvern West,43.79099,-79.27216,Entire home/apt,75,3,19,2023-12-21,0.22,1,211,1,STR-2311-HMSHHX,1
1459100,Spacious & Bright Corner Apartment in King West,3150111,Tran Van Phi,,Waterfront Communities-The Island,43.64752,-79.39505,Entire home/apt,350,28,234,2023-09-30,2.05,4,162,0,STR-2212-HMDPHX,4
1462084,Spacious 1BR Near St. Lawrence Market,1397143,Gregory,,Waterfront Communities-The Island,43.64768,-79.37398,Entire home/apt,,28,101,2024-06-30,0.74,1,0,5,,1
1475233,Super awesome condo w FREE Parking!,7895355,T,,Niagara,43.64053,-79.41775,Entire home/apt,200,28,74,2023-08-01,0.55,2,90,0,,2
1477940,Toronto Modern Urban Hideaway,1200367,Grace,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.45213,Entire home/apt,128,28,49,2023-04-30,0.37,4,341,0,,4
1486931,Large & Bright Authentic Loft,174616,David,,South Parkdale,43.63894,-79.42223,Entire home/apt,189,2,226,2024-10-19,1.66,1,248,28,STR-2012-JDGBHM,1
1524783,Subletting Beautiful Home in TO,8135652,Sumi,,Corso Italia-Davenport,43.68208,-79.44943,Entire home/apt,,28,1,2016-02-20,0.01,1,0,0,,1
1546244,"Superb Little Italy, Toronto",4991306,Julie,,Trinity-Bellwoods,43.65608,-79.40949,Private room,162,3,206,2024-10-18,2.36,1,304,30,STR-2009-JDCKPM,1
1550684,The Greenhouse Loft,2385315,Mindy,,Dufferin Grove,43.6556,-79.44356,Entire home/apt,249,3,27,2024-08-11,0.82,1,29,11,STR-2204-JBGPHM,1
1550882,Cozy apartment in upper mid-town,2788736,Alvaro,,St.Andrew-Windfields,43.7609,-79.39356,Entire home/apt,80,28,59,2024-05-23,0.43,1,315,4,,1
1552251,"Private Bath, Large Room, Great Bed",8267190,Mable,,Annex,43.66923,-79.41685,Private room,59,28,50,2024-10-07,0.37,2,363,5,,2
1554581,Walk to the Uni or Hospitals | 2 bedrm 2 baths,8277300,Anne Marie,,University,43.659468,-79.402395,Entire home/apt,450,28,42,2024-10-23,0.31,1,30,1,STR-2011-FRVDVC,1
1560504,A gorgeous house in Queen West!,3400584,Maria,,Trinity-Bellwoods,43.64833,-79.40784,Entire home/apt,499,4,52,2024-07-27,0.38,1,135,7,STR-2010-GZJKPH,1
1560977,Toronto Water Park City Luxury Suite,8306299,Zita,,Niagara,43.63744,-79.40523,Entire home/apt,170,28,425,2020-03-15,3.13,1,0,0,,1
1562481,High-End Lakefront 2 Bed + Office Boutique Condo,1816495,Katharine,,Waterfront Communities-The Island,43.64031,-79.38185,Entire home/apt,275,28,52,2017-06-26,0.39,1,364,0,,1
1564089,Quiet Bright 2 Bedroom Downtown!!!!,8300483,Michael,,Little Portugal,43.65181,-79.42994,Entire home/apt,100,28,7,2013-12-05,0.05,1,251,0,,1
1570103,Toronto downtown mini loft!,8349056,Jose,,Little Portugal,43.64524,-79.42693,Private room,68,28,111,2024-08-29,0.83,3,46,2,,3
1578070,Unbeatable Downtown Location,5559775,Aleksandra,,Waterfront Communities-The Island,43.64487,-79.39468,Entire home/apt,499,28,16,2019-08-15,0.12,1,178,0,,1
1589014,Cosy Pad in heart of Little Italy,2144852,Angela,,Trinity-Bellwoods,43.6517,-79.41585,Entire home/apt,,28,61,2020-04-14,0.81,1,0,0,,1
1594005,Stylish Modern Condo w/Queen Bed | CN Tower views!,6397676,Rahim,,Waterfront Communities-The Island,43.64625,-79.39106,Entire home/apt,,2,129,2024-09-10,0.95,1,0,4,STR-2012-FJVDVB,1
1598460,Spacious Room in Charming Apartment,3877380,Ken,,Humewood-Cedarvale,43.68415,-79.42116,Private room,,28,2,2013-12-14,0.01,1,0,0,,1
1604069,"Away to Relax! Lake View, 2nd floor, Private Bath",8546454,Marilyn Lucille,,Birchcliffe-Cliffside,43.69348,-79.25967,Private room,95,3,477,2024-11-04,3.51,1,54,30,STR-2009-FSFXPC,1
1610027,Serviced spacious two bedrooms apartment,8569918,Sharon,,Yonge-Eglinton,43.70381,-79.40679,Entire home/apt,285,28,38,2023-08-17,0.28,36,81,0,STR-2012-JGCPHM,36
